CustomerID,Recency,Frequency,Monetary,R,F,M,Cluster,Segment
15725,16,1,33.0,0.04559270516717325,0.0,0.14469241899416846,0,Best Customers
15727,17,7,125.5,0.0486322188449848,0.6,0.5502696540535801,2,Churn Risk
15729,213,1,15.0,0.6443768996960486,0.0,0.06576928136098567,1,Loyal Customers
15730,66,3,43.5,0.19756838905775076,0.2,0.19073091594685843,6,
15732,213,2,32.1,0.6443768996960486,0.1,0.14074626211250932,1,Loyal Customers
15733,283,1,19.799999999999997,0.8571428571428571,0.0,0.08681545139650107,3,Big Spenders
15734,115,2,61.5,0.3465045592705167,0.1,0.26965405358004124,13,
15737,15,8,170.7,0.0425531914893617,0.7,0.7484544218880168,12,
15739,67,1,23.8,0.2006079027355623,0.0,0.10435392642609725,7,
15740,50,1,9.36,0.14893617021276595,0.0,0.04104003156925505,0,Best Customers
15743,17,4,37.35,0.0486322188449848,0.3,0.1637655105888543,6,
15744,78,1,13.919999999999998,0.23404255319148937,0.0,0.06103389310299469,7,
15745,20,4,117.75,0.057750759878419454,0.3,0.5162888586837374,11,
15746,135,1,18.75,0.4072948328267477,0.0,0.08221160170123208,10,
15747,13,3,23.6,0.0364741641337386,0.2,0.10347700267461746,6,
15748,41,1,5.8,0.12158054711246201,0.0,0.025430788792914456,0,Best Customers
15750,3,8,96.16,0.0060790273556231,0.7,0.42162493971149206,5,
15752,40,7,81.09,0.11854103343465046,0.6,0.3555487350374885,5,
15753,305,1,79.2,0.9240121580547113,0.0,0.34726180558600434,3,Big Spenders
15754,52,3,49.739999999999995,0.15501519756838905,0.2,0.21809093699302845,6,
15755,11,6,107.88,0.030395136778115502,0.5,0.47301267154820886,2,Churn Risk
15756,62,4,10.01,0.18541033434650456,0.3,0.04389003376156443,6,
15757,66,2,50.7,0.19756838905775076,0.1,0.22230017100013155,6,
15758,25,1,29.700000000000003,0.0729483282674772,0.0,0.13022317709475162,0,Best Customers
15759,219,3,123.2,0.662613981762918,0.2,0.5401850309115622,9,
15762,66,2,39.84,0.19756838905775076,0.1,0.17468321129477793,7,
15763,32,2,29.85,0.09422492401215805,0.1,0.13088086990836148,6,
15764,89,6,86.7,0.2674772036474164,0.5,0.38014644626649713,2,Churn Risk
15766,65,1,25.5,0.1945288753799392,0.0,0.11180777831367562,7,
15768,116,3,46.349999999999994,0.3495440729483283,0.2,0.20322707940544568,13,
15773,6,1,7.08,0.015197568389057751,0.0,0.031043100802385235,0,Best Customers
15774,69,1,13.9,0.2066869300911854,0.0,0.06094620072784672,7,
15775,246,1,15.0,0.7446808510638298,0.0,0.06576928136098567,1,Loyal Customers
15776,134,1,7.4399999999999995,0.40425531914893614,0.0,0.03262156355504889,10,
15780,184,3,62.85,0.5562310030395137,0.2,0.27557328890252997,13,
15781,26,3,63.150000000000006,0.07598784194528875,0.2,0.2768886745297497,6,
15783,11,1,15.7,0.030395136778115502,0.0,0.06883851449116499,0,Best Customers
15785,33,5,78.36,0.0972644376899696,0.4,0.3435787258297891,4,Low Value
15786,47,3,68.5,0.1398176291793313,0.2,0.3003463848818345,6,
15787,27,3,28.05,0.0790273556231003,0.2,0.1229885561450432,6,
15790,11,1,5.9,0.030395136778115502,0.0,0.025869250668654364,0,Best Customers
15791,44,2,49.8,0.13069908814589665,0.1,0.21835401411847238,6,
15795,150,1,6.959999999999999,0.45288753799392095,0.0,0.030516946551497344,10,
15796,2,8,171.70000000000002,0.00303951367781155,0.7,0.752839040645416,12,
15799,76,3,21.9,0.22796352583586627,0.2,0.09602315078703906,6,
15800,108,2,15.18,0.3252279635258359,0.1,0.06655851273731749,7,
15801,47,3,55.7,0.1398176291793313,0.2,0.24422326478712678,6,
15803,52,1,17.0,0.15501519756838905,0.0,0.07453851887578375,7,
15806,47,3,36.93,0.1398176291793313,0.2,0.1619239707107467,6,
15807,51,3,77.4,0.1519756838905775,0.2,0.33936949182268605,11,
15808,307,4,192.75,0.9300911854103343,0.3,0.8451352654886658,9,
15809,37,5,83.19999999999999,0.1094224924012158,0.4,0.36480028061560044,4,Low Value
15810,79,4,48.89,0.23708206686930092,0.3,0.21436401104923927,13,
15811,23,6,118.17,0.0668693009118541,0.5,0.5181303985618451,2,Churn Risk
15813,208,2,40.35,0.6291793313069909,0.1,0.17691936686105145,1,Loyal Customers
15814,17,4,92.66,0.0486322188449848,0.3,0.4062787740605954,4,Low Value
15819,50,4,66.44,0.14893617021276595,0.3,0.2913140702415925,4,Low Value
15820,320,1,1.25,0.9696048632218845,0.0,0.005480773446748805,3,Big Spenders
15821,45,2,4.8,0.1337386018237082,0.1,0.021046170035515413,0,Best Customers
15822,4,2,35.85,0.00911854103343465,0.1,0.15718858245275574,6,
15825,173,1,25.5,0.5227963525835866,0.0,0.11180777831367562,10,
15826,57,3,78.9,0.1702127659574468,0.2,0.3459464199587846,11,
15829,100,2,9.6,0.3009118541033435,0.1,0.042092340071030826,7,
15830,38,1,9.36,0.11246200607902736,0.0,0.04104003156925505,0,Best Customers
15831,59,3,43.26,0.1762917933130699,0.2,0.18967860744508264,6,
15832,255,1,12.5,0.7720364741641338,0.0,0.05480773446748805,3,Big Spenders
15834,71,4,154.85,0.2127659574468085,0.3,0.678958214583242,8,
15835,45,4,111.3,0.1337386018237082,0.3,0.4880080676985136,11,
15836,51,1,9.95,0.1519756838905775,0.0,0.043626956636120484,0,Best Customers
15837,65,1,16.6,0.1945288753799392,0.0,0.07278467137282414,7,
15839,34,3,44.160000000000004,0.10030395136778116,0.2,0.1936247643267418,6,
15840,59,2,13.799999999999999,0.1762917933130699,0.1,0.06050773885210681,7,
15843,304,1,14.850000000000001,0.9209726443768997,0.0,0.06511158854737581,3,Big Spenders
15844,47,1,20.28,0.1398176291793313,0.0,0.08892006840005262,0,Best Customers
15845,18,8,225.6,0.05167173252279635,0.7,0.9891699916692244,12,
15847,39,2,26.200000000000003,0.11550151975683891,0.1,0.11487701144385497,6,
15850,20,2,5.21,0.057750759878419454,0.1,0.022843863726049022,0,Best Customers
15852,187,2,70.25,0.5653495440729484,0.1,0.30801946770728283,1,Loyal Customers
15853,52,1,2.08,0.15501519756838905,0.0,0.009120007015390012,0,Best Customers
15855,137,5,40.15,0.4133738601823708,0.4,0.17604244310957162,13,
15857,19,1,15.0,0.0547112462006079,0.0,0.06576928136098567,0,Best Customers
15858,16,5,36.07,0.04559270516717325,0.4,0.15815319857938354,4,Low Value
15860,41,8,57.480000000000004,0.12158054711246201,0.7,0.2520278861752971,5,
15861,13,8,227.26999999999998,0.0364741641337386,0.7,0.9964923049940807,12,
15862,9,4,36.800000000000004,0.0243161094224924,0.3,0.16135397027228485,6,
15863,26,2,5.0,0.07598784194528875,0.1,0.02192309378699522,0,Best Customers
15865,41,3,139.8,0.12158054711246201,0.2,0.6129697022843864,11,
15866,102,1,16.95,0.3069908814589666,0.0,0.0743192879379138,7,
15869,278,2,18.0,0.8419452887537994,0.1,0.0789231376331828,3,Big Spenders
15870,33,1,3.75,0.0972644376899696,0.0,0.016442320340246418,0,Best Customers
15872,15,2,10.35,0.0425531914893617,0.1,0.045380804139080105,0,Best Customers
15877,2,2,6.65,0.00303951367781155,0.1,0.029157714736703647,0,Best Customers
15881,313,5,58.55,0.9483282674772037,0.4,0.25671942824571403,3,Big Spenders
15882,199,4,117.2,0.601823708206687,0.3,0.513877318367168,9,
15883,3,2,21.330000000000002,0.0060790273556231,0.1,0.09352391809532162,0,Best Customers
15885,93,3,49.8,0.2796352583586626,0.2,0.21835401411847238,13,
15886,61,1,5.1,0.182370820668693,0.0,0.022361555662735125,7,
15888,81,1,22.5,0.24316109422492402,0.0,0.09865392204147849,7,
15889,157,2,22.25,0.47416413373860183,0.1,0.09755776735212873,10,
15891,227,1,2.55,0.6869300911854104,0.0,0.011180777831367563,1,Loyal Customers
15894,254,2,25.26,0.7689969604863222,0.1,0.11075546981189986,1,Loyal Customers
15895,150,1,137.16,0.45288753799392095,0.0,0.6013943087648529,9,
15897,195,2,12.7,0.5896656534954408,0.1,0.05568465821896786,1,Loyal Customers
15900,24,1,9.36,0.06990881458966565,0.0,0.04104003156925505,0,Best Customers
15901,17,3,19.7,0.0486322188449848,0.2,0.08637698952076117,6,
15904,9,1,4.68,0.0243161094224924,0.0,0.020520015784627525,0,Best Customers
15906,20,7,58.699999999999996,0.057750759878419454,0.6,0.25737712105932387,5,
15907,4,3,13.65,0.00911854103343465,0.2,0.05985004603849695,6,
15909,174,1,19.799999999999997,0.5258358662613982,0.0,0.08681545139650107,10,
15910,1,8,55.410000000000004,0.0,0.7,0.24295172534748105,5,
15912,179,2,30.42,0.541033434650456,0.1,0.13338010260007893,10,
15916,17,8,135.07999999999998,0.0486322188449848,0.7,0.5922743017494628,2,Churn Risk
15917,248,1,10.2,0.7507598784194529,0.0,0.04472311132547025,1,Loyal Customers
15918,191,2,40.5,0.5775075987841946,0.1,0.17757705967466128,1,Loyal Customers
15919,20,2,4.27,0.057750759878419454,0.1,0.018722322094093916,0,Best Customers
15920,155,4,9.25,0.46808510638297873,0.3,0.04055772350594116,10,
15921,173,1,10.2,0.5227963525835866,0.0,0.04472311132547025,10,
15925,195,1,38.25,0.5896656534954408,0.0,0.16771166747051344,1,Loyal Customers
15930,68,1,16.5,0.20364741641337386,0.0,0.07234620949708423,7,
15932,5,8,135.84,0.0121580547112462,0.7,0.5956066120050862,2,Churn Risk
15933,22,3,42.510000000000005,0.06382978723404255,0.2,0.18639014337703338,6,
15937,65,1,14.850000000000001,0.1945288753799392,0.0,0.06511158854737581,7,
15938,113,5,182.8,0.3404255319148936,0.4,0.8015083088525453,8,
15940,312,1,35.8,0.9452887537993921,0.0,0.15696935151488578,3,Big Spenders
15942,134,1,10.08,0.40425531914893614,0.0,0.04419695707458237,10,
15944,277,1,17.700000000000003,0.8389057750759878,0.0,0.0776077520059631,3,Big Spenders
15947,83,1,179.0,0.24924012158054712,0.0,0.7848467575744289,8,
15948,9,2,35.1,0.0243161094224924,0.1,0.15390011838470646,6,
15949,17,2,30.119999999999997,0.0486322188449848,0.1,0.1320647169728592,6,
15950,32,4,72.35,0.09422492401215805,0.3,0.31722716709782084,4,Low Value
15951,9,2,27.0,0.0243161094224924,0.1,0.1183847064497742,6,
15952,34,4,42.85,0.10030395136778116,0.3,0.18788091375454904,4,Low Value
15957,32,1,4.16,0.09422492401215805,0.0,0.018240014030780023,0,Best Customers
15958,75,1,3.95,0.22492401215805471,0.0,0.017319244091726225,7,
15963,20,2,29.22,0.057750759878419454,0.1,0.12811856009120007,6,
15965,18,4,33.910000000000004,0.05167173252279635,0.3,0.1486824220634016,6,
15967,24,2,15.15,0.06990881458966565,0.1,0.06642697417459552,0,Best Customers
15969,3,3,84.4,0.0060790273556231,0.2,0.3700618231244794,11,
15970,304,1,16.5,0.9209726443768997,0.0,0.07234620949708423,3,Big Spenders
15974,40,7,120.58,0.11854103343465046,0.6,0.5286973297671768,2,Churn Risk
15975,85,1,17.700000000000003,0.2553191489361702,0.0,0.0776077520059631,7,
15976,166,2,18.15,0.5015197568389058,0.1,0.07958083044679265,10,
15977,18,2,23.1,0.05167173252279635,0.1,0.10128469329591792,0,Best Customers
15978,78,1,20.8,0.23404255319148937,0.0,0.09120007015390012,7,
15980,89,3,120.63999999999999,0.2674772036474164,0.2,0.5289604068926207,11,
15983,23,4,27.29,0.0668693009118541,0.3,0.11965624588941992,6,
15984,3,10,191.24,0.0060790273556231,0.9,0.8385144911649932,12,
15985,124,2,36.9,0.3738601823708207,0.1,0.16179243214802472,10,
15986,31,1,13.52,0.0911854103343465,0.0,0.059280045600035074,0,Best Customers
15988,20,1,19.95,0.057750759878419454,0.0,0.08747314421011093,0,Best Customers
15990,45,2,67.5,0.1337386018237082,0.1,0.2959617661244355,6,
15992,4,1,14.95,0.00911854103343465,0.0,0.06555005042311571,0,Best Customers
15993,9,7,78.4,0.0243161094224924,0.6,0.3437541105800851,5,
15994,55,1,15.0,0.1641337386018237,0.0,0.06576928136098567,7,
15996,89,6,55.09,0.2674772036474164,0.5,0.24154864734511336,4,Low Value
15998,37,5,64.0,0.1094224924012158,0.4,0.28061560047353884,4,Low Value
16003,30,5,177.1,0.08814589665653495,0.4,0.7765159819353707,8,
16005,13,4,13.549999999999999,0.0364741641337386,0.3,0.05941158416275705,6,
16006,212,1,23.099999999999998,0.6413373860182371,0.0,0.10128469329591791,1,Loyal Customers
16007,48,4,31.35,0.14285714285714285,0.3,0.13745779804446004,6,
16008,24,3,38.45,0.06990881458966565,0.2,0.16858859122199327,6,
16009,23,4,102.14,0.0668693009118541,0.3,0.44784495988073836,11,
16010,246,3,12.74,0.7446808510638298,0.2,0.05586004296926383,1,Loyal Customers
16012,36,3,49.760000000000005,0.10638297872340426,0.2,0.21817862936817647,6,
16014,38,3,27.25,0.11246200607902736,0.2,0.11948086113912396,6,
16015,4,3,95.03,0.00911854103343465,0.2,0.4166703205156312,11,
16016,4,8,61.06,0.00911854103343465,0.7,0.26772482132678566,5,
16017,48,1,9.899999999999999,0.14285714285714285,0.0,0.043407725698250535,0,Best Customers
16018,40,2,34.349999999999994,0.11854103343465046,0.1,0.15061165431665716,6,
16020,17,3,135.9,0.0486322188449848,0.2,0.5958696891305302,11,
16022,261,1,7.95,0.790273556231003,0.0,0.034857719121322406,3,Big Spenders
16023,47,3,15.55,0.1398176291793313,0.2,0.06818082167755514,6,
16024,13,1,4.95,0.0364741641337386,0.0,0.02170386284912527,0,Best Customers
16025,30,1,14.940000000000001,0.08814589665653495,0.0,0.06550620423554172,0,Best Customers
16026,44,1,6.25,0.13069908814589665,0.0,0.027403867233744026,0,Best Customers
16030,310,1,9.75,0.939209726443769,0.0,0.04275003288464068,3,Big Spenders
16031,93,2,20.45,0.2796352583586626,0.1,0.08966545358881045,7,
16034,197,3,89.0,0.5957446808510638,0.2,0.39023106940851493,9,
16036,88,2,90.84,0.26443768996960487,0.1,0.3982987679221292,11,
16037,270,3,55.199999999999996,0.817629179331307,0.2,0.24203095540842723,3,Big Spenders
16038,8,3,73.80000000000001,0.02127659574468085,0.2,0.3235848642960495,11,
16040,66,3,65.4,0.19756838905775076,0.2,0.28675406673389753,13,
16042,23,5,85.4,0.0668693009118541,0.4,0.3744464418818784,4,Low Value
16043,38,4,124.5,0.11246200607902736,0.3,0.545885035296181,11,
16045,120,4,68.4,0.3617021276595745,0.3,0.29990792300609465,13,
16049,41,3,2.0100000000000002,0.12158054711246201,0.2,0.00881308370237208,6,
16050,174,1,24.900000000000002,0.5258358662613982,0.0,0.1091770070592362,10,
16052,55,1,4.95,0.1641337386018237,0.0,0.02170386284912527,7,
16053,33,2,35.8,0.0972644376899696,0.1,0.15696935151488578,6,
16054,146,1,7.95,0.44072948328267475,0.0,0.034857719121322406,10,
16055,221,1,12.75,0.668693009118541,0.0,0.05590388915683781,1,Loyal Customers
16056,46,1,9.95,0.13677811550151975,0.0,0.043626956636120484,0,Best Customers
16057,17,7,140.1,0.0486322188449848,0.6,0.6142850879116061,2,Churn Risk
16059,66,6,59.45,0.19756838905775076,0.5,0.2606655851273732,4,Low Value
16062,10,4,50.019999999999996,0.02735562310030395,0.3,0.21931863024510018,4,Low Value
16063,261,1,17.4,0.790273556231003,0.0,0.07629236637874337,3,Big Spenders
16066,17,5,73.48,0.0486322188449848,0.4,0.32218178629368177,4,Low Value
16070,23,2,102.16,0.0668693009118541,0.1,0.44793265225588635,11,
16071,45,1,19.799999999999997,0.1337386018237082,0.0,0.08681545139650107,0,Best Customers
16072,289,1,44.550000000000004,0.8753799392097265,0.0,0.19533476564212743,3,Big Spenders
16073,298,1,122.39999999999999,0.9027355623100304,0.0,0.536677335905643,9,
16076,4,10,219.93,0.00911854103343465,0.9,0.9643092033147719,12,
16078,284,1,79.2,0.8601823708206687,0.0,0.34726180558600434,3,Big Spenders
16080,82,2,66.80000000000001,0.24620060790273557,0.1,0.2928925329942562,13,
16081,57,5,69.95,0.1702127659574468,0.4,0.30670408208006317,4,Low Value
16083,101,2,63.2,0.303951367781155,0.1,0.2771079054676196,13,
16084,300,1,0.85,0.9088145896656535,0.0,0.0037269259437891877,3,Big Spenders
16085,24,5,40.47,0.06990881458966565,0.4,0.1774455211119393,4,Low Value
16086,60,5,97.84,0.17933130699088146,0.4,0.42899109922392253,4,Low Value
16091,155,2,40.6,0.46808510638297873,0.1,0.1780155215504012,10,
16092,115,3,44.98,0.3465045592705167,0.2,0.197220151707809,13,
16093,107,1,17.0,0.3221884498480243,0.0,0.07453851887578375,7,
16094,12,4,84.0,0.03343465045592705,0.3,0.36830797562151973,4,Low Value
16096,265,1,10.08,0.8024316109422492,0.0,0.04419695707458237,3,Big Spenders
16097,241,1,30.0,0.729483282674772,0.0,0.13153856272197134,1,Loyal Customers
16099,51,3,65.8,0.1519756838905775,0.2,0.2885079142368571,6,
16101,71,1,15.0,0.2127659574468085,0.0,0.06576928136098567,7,
16102,43,3,128.8,0.1276595744680851,0.2,0.564738895952997,11,
16103,8,6,157.3,0.02127659574468085,0.5,0.6897005305388697,2,Churn Risk
16104,62,1,17.85,0.18541033434650456,0.0,0.07826544481957294,7,
16105,249,1,15.6,0.7537993920972644,0.0,0.06840005261542509,1,Loyal Customers
16106,66,1,19.799999999999997,0.19756838905775076,0.0,0.08681545139650107,7,
16108,85,1,24.96,0.2553191489361702,0.0,0.10944008418468015,7,
16109,219,2,126.96,0.662613981762918,0.1,0.5566711974393826,9,
16110,46,3,18.95,0.13677811550151975,0.2,0.08308852545271189,6,
16112,144,4,58.72,0.43465045592705165,0.3,0.25746481343447186,13,
16113,184,1,15.12,0.5562310030395137,0.0,0.06629543561187355,10,
16114,171,1,17.700000000000003,0.5167173252279635,0.0,0.0776077520059631,10,
16115,10,8,49.76,0.02735562310030395,0.7,0.21817862936817645,5,
16116,212,1,13.52,0.6413373860182371,0.0,0.059280045600035074,1,Loyal Customers
16117,190,1,7.8,0.574468085106383,0.0,0.034200026307712544,10,
16119,9,2,27.78,0.0243161094224924,0.1,0.12180470908054546,6,
16120,60,4,184.3,0.17933130699088146,0.3,0.8080852369886439,8,
16121,58,2,7.15,0.17325227963525835,0.1,0.03135002411540317,7,
16122,74,4,167.16000000000003,0.22188449848024316,0.3,0.7329328714868244,8,
16123,52,1,15.0,0.15501519756838905,0.0,0.06576928136098567,7,
16124,318,1,33.9,0.9635258358662614,0.0,0.1486385758758276,3,Big Spenders
16126,30,4,227.4,0.08814589665653495,0.3,0.9970623054325427,8,
16127,40,1,19.5,0.11854103343465046,0.0,0.08550006576928136,0,Best Customers
16128,18,5,123.58000000000001,0.05167173252279635,0.4,0.541851186039374,2,Churn Risk
16131,52,6,167.24,0.15501519756838905,0.5,0.7332836409874162,2,Churn Risk
16134,22,2,25.5,0.06382978723404255,0.1,0.11180777831367562,6,
16135,263,1,175.2,0.7963525835866262,0.0,0.7681852062963125,9,
16136,60,3,85.88000000000001,0.17933130699088146,0.2,0.37655105888542995,11,
16139,19,3,50.519999999999996,0.0547112462006079,0.2,0.2215109396237997,6,
16140,66,2,133.68,0.19756838905775076,0.1,0.5861358354891043,11,
16141,89,1,17.85,0.2674772036474164,0.0,0.07826544481957294,7,
16142,250,1,19.8,0.756838905775076,0.0,0.08681545139650108,1,Loyal Customers
16143,4,6,104.3,0.00911854103343465,0.5,0.4573157363967203,2,Churn Risk
16144,247,1,175.2,0.7477203647416414,0.0,0.7681852062963125,9,
16145,9,11,226.05,0.0243161094224924,1.0,0.991143070110054,12,
16147,134,1,16.5,0.40425531914893614,0.0,0.07234620949708423,10,
16148,297,1,76.32000000000001,0.8996960486322189,0.0,0.3346341035646951,3,Big Spenders
16149,5,2,29.52,0.0121580547112462,0.1,0.1294339457184198,6,
16150,43,5,109.7,0.1276595744680851,0.4,0.4809926776866752,2,Churn Risk
16152,269,1,81.6,0.8145896656534954,0.0,0.357784890603762,3,Big Spenders
16153,50,5,75.0,0.14893617021276595,0.4,0.3288464068049283,4,Low Value
16156,9,9,159.52,0.0243161094224924,0.8,0.6994343841802956,12,
16157,16,3,103.95000000000002,0.04559270516717325,0.2,0.4557811198316307,11,
16159,282,1,15.0,0.8541033434650456,0.0,0.06576928136098567,3,Big Spenders
16160,66,2,126.6,0.19756838905775076,0.1,0.5550927346867189,11,
16162,253,1,25.5,0.7659574468085106,0.0,0.11180777831367562,1,Loyal Customers
16164,18,3,48.08,0.05167173252279635,0.2,0.21081246985574603,6,
16169,9,4,79.12,0.0243161094224924,0.3,0.3469110360854124,4,Low Value
16170,51,6,126.38,0.1519756838905775,0.5,0.5541281185600911,2,Churn Risk
16171,60,1,23.4,0.17933130699088146,0.0,0.10260007892313763,7,
16172,96,5,105.60000000000001,0.2887537993920973,0.4,0.4630157407813391,2,Churn Risk
16173,16,6,108.10000000000001,0.04559270516717325,0.5,0.4739772876748367,2,Churn Risk
16175,95,4,55.47,0.2857142857142857,0.3,0.24321480247292498,13,
16177,51,1,23.4,0.1519756838905775,0.0,0.10260007892313763,7,
16178,139,1,17.4,0.4194528875379939,0.0,0.07629236637874337,10,
16179,61,1,5.04,0.182370820668693,0.0,0.022098478537291185,7,
16181,74,1,11.9,0.22188449848024316,0.0,0.05217696321304863,7,
16183,68,1,34.68,0.20364741641337386,0.0,0.15205857850659885,7,
16184,65,6,122.30000000000001,0.1945288753799392,0.5,0.5362388740299031,2,Churn Risk
16185,17,2,47.25,0.0486322188449848,0.1,0.20717323628710485,6,
16188,45,4,52.09,0.1337386018237082,0.3,0.22839479107291624,4,Low Value
16189,16,2,34.8,0.04559270516717325,0.1,0.15258473275748674,6,
16190,41,1,27.04,0.12158054711246201,0.0,0.11856009120007015,0,Best Customers
16193,237,1,25.200000000000003,0.7173252279635258,0.0,0.11049239268645593,1,Loyal Customers
16198,76,1,20.28,0.22796352583586627,0.0,0.08892006840005262,7,
16200,5,2,35.15,0.0121580547112462,0.1,0.1541193493225764,6,
16201,4,4,75.92,0.00911854103343465,0.3,0.33288025606173544,4,Low Value
16203,59,4,62.7,0.1762917933130699,0.3,0.2749155960889201,4,Low Value
16204,24,1,8.32,0.06990881458966565,0.0,0.036480028061560046,0,Best Customers
16205,31,4,106.55,0.0911854103343465,0.3,0.46718112860086813,11,
16206,55,4,75.73,0.1641337386018237,0.3,0.33204717849782966,4,Low Value
16207,26,1,50.0,0.07598784194528875,0.0,0.2192309378699522,0,Best Customers
16208,45,2,5.52,0.1337386018237082,0.1,0.024203095540842722,0,Best Customers
16211,89,1,29.849999999999998,0.2674772036474164,0.0,0.13088086990836145,7,
16212,20,2,31.5,0.057750759878419454,0.1,0.1381154908580699,6,
16213,79,1,11.7,0.23708206686930092,0.0,0.05130003946156882,7,
16214,171,3,157.20000000000002,0.5167173252279635,0.2,0.6892620686631299,9,
16215,81,1,15.0,0.24316109422492402,0.0,0.06576928136098567,7,
16216,268,1,16.8,0.8115501519756839,0.0,0.07366159512430395,3,Big Spenders
16217,236,2,40.050000000000004,0.7142857142857143,0.1,0.17560398123383175,1,Loyal Customers
16221,37,3,52.05,0.1094224924012158,0.2,0.22821940632262025,6,
16222,319,1,4.2,0.9665653495440729,0.0,0.018415398781075988,3,Big Spenders
16224,58,4,65.1,0.17325227963525835,0.3,0.28543868110667775,4,Low Value
16225,45,5,96.66000000000001,0.1337386018237082,0.4,0.4238172490901917,4,Low Value
16226,204,3,62.7,0.6170212765957447,0.2,0.2749155960889201,1,Loyal Customers
16227,226,1,17.700000000000003,0.6838905775075987,0.0,0.0776077520059631,1,Loyal Customers
16229,88,2,80.2,0.26443768996960487,0.1,0.3516464243434034,13,
16230,190,2,26.46,0.574468085106383,0.1,0.11601701232077871,10,
16232,44,4,109.94999999999999,0.13069908814589665,0.3,0.48208883237602485,11,
16233,72,3,135.48,0.21580547112462006,0.2,0.5940281492524224,11,
16235,41,5,88.63999999999999,0.12158054711246201,0.4,0.3886526066558512,4,Low Value
16236,79,1,15.9,0.23708206686930092,0.0,0.06971543824264481,7,
16239,57,2,50.1,0.1702127659574468,0.1,0.21966939974569213,6,
16242,9,7,114.73,0.0243161094224924,0.6,0.5030473100363924,2,Churn Risk
16243,34,2,92.5,0.10030395136778116,0.1,0.4055772350594116,11,
16244,212,2,27.2,0.6413373860182371,0.1,0.119261630201254,1,Loyal Customers
16245,24,3,33.9,0.06990881458966565,0.2,0.1486385758758276,6,
16247,171,1,4.95,0.5167173252279635,0.0,0.02170386284912527,10,
16248,62,1,25.200000000000003,0.18541033434650456,0.0,0.11049239268645593,7,
16249,53,5,111.7,0.1580547112462006,0.4,0.4897619152014733,2,Churn Risk
16250,262,2,26.35,0.7933130699088146,0.1,0.11553470425746483,3,Big Spenders
16253,67,2,99.6,0.2006079027355623,0.1,0.43670802823694477,11,
16255,17,8,84.65,0.0486322188449848,0.7,0.37115797781382914,5,
16256,267,1,102.0,0.8085106382978723,0.0,0.4472311132547025,9,
16257,177,1,21.95,0.5349544072948328,0.0,0.09624238172490902,10,
16260,51,1,70.8,0.1519756838905775,0.0,0.3104310080238523,11,
16261,18,4,14.530000000000001,0.05167173252279635,0.3,0.06370851054500812,6,
16266,74,7,74.5,0.22188449848024316,0.6,0.3266540974262288,5,
16268,72,2,33.9,0.21580547112462006,0.1,0.1486385758758276,7,
16271,3,5,66.77000000000001,0.0060790273556231,0.4,0.29276099443153425,4,Low Value
16272,117,1,20.8,0.3525835866261398,0.0,0.09120007015390012,10,
16275,197,1,12.75,0.5957446808510638,0.0,0.05590388915683781,1,Loyal Customers
16278,101,1,220.0,0.303951367781155,0.0,0.9646161266277897,8,
16279,22,3,42.75,0.06382978723404255,0.2,0.18744245187880915,6,
16281,73,1,50.0,0.2188449848024316,0.0,0.2192309378699522,7,
16283,6,5,68.97,0.015197568389057751,0.4,0.30240715569781207,4,Low Value
16284,32,2,2.73,0.09422492401215805,0.1,0.011970009207699391,0,Best Customers
16287,170,1,15.600000000000001,0.513677811550152,0.0,0.0684000526154251,10,
16292,122,1,30.0,0.3677811550151976,0.0,0.13153856272197134,10,
16293,22,10,146.76999999999998,0.06382978723404255,0.9,0.6435304950234576,12,
16295,10,4,63.900000000000006,0.02735562310030395,0.3,0.28017713859779897,4,Low Value
16297,269,1,14.850000000000001,0.8145896656534954,0.0,0.06511158854737581,3,Big Spenders
16298,23,3,128.10000000000002,0.0668693009118541,0.2,0.5616696628228177,11,
16302,127,1,19.919999999999998,0.3829787234042553,0.0,0.08734160564738895,10,
16303,26,3,139.4,0.07598784194528875,0.2,0.6112158547814268,11,
16305,139,1,19.799999999999997,0.4194528875379939,0.0,0.08681545139650107,10,
16306,214,6,106.02,0.6474164133738601,0.5,0.46485728065944665,9,
16309,107,2,20.04,0.3221884498480243,0.1,0.08786775989827685,7,
16311,18,2,38.72,0.05167173252279635,0.1,0.169772438286491,6,
16313,4,2,26.28,0.00911854103343465,0.1,0.11522778094444688,6,
16316,65,8,123.16,0.1945288753799392,0.7,0.5400096461612662,2,Churn Risk
16317,120,3,55.5,0.3617021276595745,0.2,0.24334634103564695,13,
16318,36,1,19.799999999999997,0.10638297872340426,0.0,0.08681545139650107,0,Best Customers
16319,218,1,142.8,0.6595744680851063,0.0,0.6261235585565835,9,
16322,2,2,17.5,0.00303951367781155,0.1,0.07673082825448327,0,Best Customers
16323,197,1,207.50000000000003,0.5957446808510638,0.0,0.9098083921603018,9,
16324,129,3,17.4,0.3890577507598784,0.2,0.07629236637874337,10,
16325,47,3,103.5,0.1398176291793313,0.2,0.4538080413908011,11,
16327,15,6,77.80000000000001,0.0425531914893617,0.5,0.3411233393256457,4,Low Value
16330,18,3,5.21,0.05167173252279635,0.2,0.022843863726049022,6,
16332,29,7,42.33,0.0851063829787234,0.6,0.18560091200070153,5,
16337,37,1,19.8,0.1094224924012158,0.0,0.08681545139650108,0,Best Customers
